Timestep	MeanReward100Episodes	BestMeanReward	Episodes	Exploration	LearningRate	RunningTime
3630000	18.0	18.11	1839	0.054914285714285714	7.620000000000001e-05	0.6345633347829183
3640000	18.07	18.11	1844	0.05474285714285714	7.61e-05	0.6316529631614685
3650000	18.09	18.11	1849	0.054571428571428576	7.6e-05	0.6288655042648316
3660000	18.07	18.11	1854	0.0544	7.59e-05	0.6320660948753357
3670000	17.99	18.11	1858	0.05422857142857143	7.58e-05	0.6312170108159383
3680000	18.12	18.13	1864	0.05405714285714285	7.57e-05	0.632178270816803
3690000	18.19	18.19	1869	0.05388571428571429	7.560000000000001e-05	0.6308416406313578
3700000	18.21	18.21	1873	0.05371428571428572	7.55e-05	0.6344592332839966
3710000	18.18	18.25	1878	0.05354285714285714	7.54e-05	0.6330135583877563
3720000	18.27	18.27	1883	0.05337142857142858	7.53e-05	0.6323129812876384
3730000	18.33	18.33	1888	0.0532	7.520000000000001e-05	0.6352153698603312
3740000	18.38	18.38	1893	0.05302857142857143	7.510000000000001e-05	0.6307186404863994
3750000	18.48	18.48	1898	0.05285714285714285	7.500000000000001e-05	0.6323213338851928
3760000	18.45	18.48	1903	0.05268571428571429	7.49e-05	0.6314353863398234
3770000	18.51	18.52	1908	0.05251428571428571	7.48e-05	0.6333432356516521
3780000	18.52	18.55	1913	0.05234285714285714	7.47e-05	0.6292936404546102
3790000	18.5	18.55	1917	0.05217142857142857	7.46e-05	0.6341702540715536
3800000	18.57	18.57	1922	0.052	7.45e-05	0.6336089730262756
3810000	18.65	18.65	1927	0.051828571428571425	7.44e-05	0.6295138518015544
3820000	18.67	18.67	1931	0.05165714285714286	7.43e-05	0.6327232519785563
3830000	18.67	18.67	1936	0.05148571428571429	7.42e-05	0.6319346149762471
3840000	18.72	18.72	1941	0.051314285714285715	7.41e-05	0.632246979077657
3850000	18.67	18.72	1946	0.05114285714285715	7.400000000000001e-05	0.6311944842338562
3860000	18.73	18.73	1951	0.05097142857142857	7.390000000000001e-05	0.6352238853772482
3870000	18.71	18.73	1956	0.050800000000000005	7.38e-05	0.6303998986879985
3880000	18.75	18.81	1961	0.050628571428571426	7.37e-05	0.63375403881073
3890000	18.7	18.81	1966	0.05045714285714286	7.36e-05	0.6347604393959045
3900000	18.72	18.81	1971	0.05028571428571428	7.35e-05	0.6340471386909485
3910000	18.7	18.81	1975	0.050114285714285715	7.34e-05	0.6328833699226379
3920000	18.72	18.81	1980	0.049942857142857136	7.33e-05	0.633395540714264
3930000	18.73	18.81	1986	0.04977142857142857	7.32e-05	0.6356548984845479
3940000	18.68	18.81	1991	0.0496	7.31e-05	0.6321411450703939
3950000	18.66	18.81	1996	0.049428571428571426	7.3e-05	0.6360766808191936
3960000	18.69	18.81	2001	0.04925714285714286	7.29e-05	0.6571749846140543
3970000	18.75	18.81	2006	0.04908571428571428	7.280000000000001e-05	0.6340781529744466
3980000	18.82	18.82	2012	0.048914285714285716	7.27e-05	0.6345617373784384
3990000	18.81	18.88	2017	0.04874285714285714	7.26e-05	0.6328112284342448
4000000	18.79	18.88	2021	0.04857142857142857	7.25e-05	0.6343671321868897
4010000	18.79	18.88	2026	0.0484	7.24e-05	0.634906796614329
4020000	18.85	18.88	2031	0.04822857142857143	7.23e-05	0.6352960149447123
4030000	18.84	18.9	2036	0.048057142857142854	7.219999999999999e-05	0.6324072639147441
4040000	18.82	18.9	2041	0.04788571428571429	7.21e-05	0.6344412883122762
4050000	18.85	18.9	2047	0.04771428571428571	7.2e-05	0.6309084932009379
4060000	18.79	18.9	2051	0.047542857142857144	7.19e-05	0.6375235120455424
4070000	18.87	18.9	2057	0.047371428571428564	7.180000000000001e-05	0.6342614849408468
4080000	18.91	18.91	2062	0.0472	7.170000000000001e-05	0.6364079356193543
4090000	18.87	18.91	2067	0.04702857142857143	7.16e-05	0.6346362908681233
4100000	18.91	18.91	2072	0.046857142857142854	7.15e-05	0.631320039431254
4110000	18.93	18.95	2078	0.04668571428571429	7.14e-05	0.6342281262079875
4120000	18.99	18.99	2083	0.04651428571428571	7.13e-05	0.6357237696647644
4130000	18.96	18.99	2088	0.046342857142857144	7.120000000000001e-05	0.6336880604426066
4140000	18.99	18.99	2093	0.046171428571428565	7.110000000000001e-05	0.6310481429100037
4150000	18.9	18.99	2098	0.046	7.1e-05	0.6343076546986898
4160000	18.89	18.99	2103	0.04582857142857143	7.09e-05	0.635860292116801
4170000	18.87	18.99	2108	0.045657142857142854	7.080000000000001e-05	0.6336387515068054
4180000	18.8	18.99	2113	0.04548571428571428	7.070000000000001e-05	0.6333816528320313
4190000	18.88	18.99	2118	0.04531428571428572	7.060000000000001e-05	0.6360737482706705
4200000	18.88	18.99	2123	0.04514285714285714	7.05e-05	0.635153079032898
4210000	18.81	18.99	2128	0.04497142857142857	7.04e-05	0.6350245992342631
4220000	18.84	18.99	2134	0.044800000000000006	7.03e-05	0.6341992497444153
4230000	18.84	18.99	2139	0.04462857142857143	7.02e-05	0.6341694355010986
4240000	18.87	18.99	2144	0.04445714285714286	7.01e-05	0.6356844703356425
4250000	18.93	18.99	2149	0.04428571428571428	7.000000000000001e-05	0.6329897761344909
4260000	18.94	18.99	2155	0.04411428571428572	6.99e-05	0.6371777772903442
4270000	18.91	18.99	2160	0.04394285714285714	6.98e-05	0.6358327428499858
4280000	18.98	18.99	2165	0.04377142857142857	6.97e-05	0.6344547390937805
4290000	18.97	18.99	2170	0.04359999999999999	6.960000000000001e-05	0.6334544618924459
4300000	18.98	18.99	2175	0.04342857142857143	6.950000000000001e-05	0.637749723593394
4310000	18.97	18.99	2181	0.043257142857142855	6.94e-05	0.6381552934646606
4320000	18.98	18.99	2186	0.04308571428571428	6.93e-05	0.6367452581723531
4330000	19.05	19.05	2191	0.04291428571428572	6.92e-05	0.6350900212923686
4340000	19.06	19.07	2196	0.04274285714285714	6.91e-05	0.6338192701339722
4350000	19.08	19.1	2201	0.04257142857142857	6.9e-05	0.6359980225563049
4360000	19.14	19.14	2207	0.0424	6.89e-05	0.6332802573839823
4370000	19.2	19.2	2212	0.04222857142857143	6.88e-05	0.636414889494578
4380000	19.15	19.24	2217	0.042057142857142855	6.87e-05	0.6378946582476298
4390000	19.1	19.24	2222	0.04188571428571429	6.86e-05	0.6362836043039958
4400000	19.25	19.26	2227	0.04171428571428571	6.850000000000001e-05	0.6337832093238831
4410000	19.15	19.26	2232	0.041542857142857145	6.840000000000001e-05	0.6366490880648296
4420000	19.17	19.26	2237	0.041371428571428566	6.83e-05	0.6382148504257202
4430000	19.19	19.26	2242	0.0412	6.82e-05	0.6317742427190145
4440000	19.09	19.26	2247	0.04102857142857142	6.81e-05	0.6348670601844788
4450000	19.1	19.26	2252	0.040857142857142856	6.8e-05	0.6423348784446716
4460000	19.04	19.26	2257	0.04068571428571429	6.79e-05	0.6310973962148031
4470000	19.04	19.26	2262	0.04051428571428571	6.78e-05	0.6344471255938212
4480000	19.05	19.26	2267	0.040342857142857146	6.769999999999999e-05	0.6322386900583903
4490000	19.08	19.26	2272	0.040171428571428566	6.76e-05	0.6338852167129516
4500000	19.08	19.26	2277	0.04	6.75e-05	0.6348783254623414
4510000	19.06	19.26	2282	0.03982857142857143	6.740000000000001e-05	0.6381919344266256
4520000	19.04	19.26	2288	0.039657142857142856	6.730000000000001e-05	0.6335853377978007
4530000	19.03	19.26	2293	0.039485714285714284	6.720000000000001e-05	0.6390027205149332
4540000	19.07	19.26	2298	0.03931428571428571	6.71e-05	0.6348506093025208
4550000	19.1	19.26	2303	0.03914285714285714	6.7e-05	0.6369065602620443
4560000	19.04	19.26	2309	0.038971428571428574	6.69e-05	0.6373238046964009
4570000	18.99	19.26	2314	0.038799999999999994	6.68e-05	0.6314642389615377
4580000	19.05	19.26	2319	0.03862857142857143	6.67e-05	0.6364999214808146
4590000	19.08	19.26	2324	0.03845714285714286	6.659999999999999e-05	0.6367318590482076
4600000	19.06	19.26	2329	0.038285714285714284	6.65e-05	0.636605978012085
4610000	19.01	19.26	2335	0.03811428571428572	6.64e-05	0.6362102588017782
4620000	19.03	19.26	2340	0.03794285714285714	6.63e-05	0.6363514542579651
4630000	19.02	19.26	2345	0.037771428571428574	6.620000000000001e-05	0.6353543877601624
4640000	19.07	19.26	2350	0.037599999999999995	6.610000000000001e-05	0.6376336534818013
4650000	19.12	19.26	2355	0.037428571428571436	6.6e-05	0.6364271402359009
4660000	19.08	19.26	2360	0.03725714285714285	6.59e-05	0.6360908468564351
4670000	19.02	19.26	2366	0.03708571428571429	6.58e-05	0.639299726486206
4680000	18.98	19.26	2371	0.036914285714285705	6.57e-05	0.6374466300010682
4690000	19.04	19.26	2376	0.03674285714285715	6.560000000000001e-05	0.6345768729845683
4700000	19.0	19.26	2381	0.03657142857142856	6.55e-05	0.6400331099828084
4710000	18.94	19.26	2387	0.0364	6.54e-05	0.6359103441238403
4720000	18.93	19.26	2392	0.03622857142857143	6.530000000000002e-05	0.6342263340950012
4730000	18.91	19.26	2397	0.03605714285714286	6.520000000000001e-05	0.6380621115366618
4740000	18.88	19.26	2402	0.035885714285714285	6.510000000000001e-05	0.6392204801241557
4750000	18.84	19.26	2407	0.03571428571428571	6.500000000000001e-05	0.6369111855824788
4760000	18.84	19.26	2413	0.03554285714285714	6.49e-05	0.6338868657747905
4770000	18.86	19.26	2418	0.03537142857142857	6.48e-05	0.6350738525390625
4780000	18.89	19.26	2423	0.035199999999999995	6.47e-05	0.6356725772221883
4790000	18.94	19.26	2429	0.03502857142857142	6.46e-05	0.6368686159451803
4800000	18.94	19.26	2434	0.03485714285714285	6.45e-05	0.6359159191449483
4810000	18.96	19.26	2440	0.03468571428571428	6.440000000000001e-05	0.6370106697082519
4820000	18.98	19.26	2445	0.03451428571428572	6.43e-05	0.6368590831756592
4830000	18.95	19.26	2450	0.03434285714285713	6.42e-05	0.6378988345464071
4840000	19.01	19.26	2456	0.034171428571428575	6.410000000000001e-05	0.6372514883677165
4850000	19.07	19.26	2461	0.034	6.400000000000001e-05	0.635911512374878
4860000	19.13	19.26	2467	0.03382857142857143	6.390000000000001e-05	0.6352452913920085
4870000	19.15	19.26	2472	0.03365714285714286	6.38e-05	0.6386980056762696
4880000	19.13	19.26	2477	0.033485714285714285	6.37e-05	0.6371133287747701
4890000	19.19	19.26	2483	0.03331428571428571	6.36e-05	0.635679562886556
4900000	19.21	19.26	2488	0.03314285714285714	6.35e-05	0.6400120496749878
4910000	19.23	19.26	2493	0.03297142857142857	6.34e-05	0.6378265817960104
4920000	19.25	19.28	2499	0.032799999999999996	6.33e-05	0.638586680094401
4930000	19.22	19.28	2504	0.03262857142857142	6.32e-05	0.6369820276896159
4940000	19.3	19.31	2510	0.03245714285714285	6.31e-05	0.636172350247701
4950000	19.38	19.38	2515	0.03228571428571428	6.300000000000001e-05	0.6393738468488057
4960000	19.38	19.39	2521	0.032114285714285706	6.290000000000001e-05	0.6377773563067118
4970000	19.34	19.39	2526	0.031942857142857134	6.280000000000001e-05	0.6365625659624735
4980000	19.39	19.39	2531	0.031771428571428575	6.27e-05	0.639970060189565
4990000	19.38	19.4	2537	0.0316	6.26e-05	0.6369736591974894
5000000	19.47	19.47	2542	0.03142857142857143	6.25e-05	0.6376234094301859
5010000	19.54	19.54	2548	0.03125714285714286	6.24e-05	0.637082556883494
5020000	19.5	19.54	2553	0.031085714285714286	6.23e-05	0.6339809179306031
5030000	19.48	19.54	2558	0.030914285714285714	6.22e-05	0.6376309553782146
5040000	19.47	19.54	2564	0.03074285714285714	6.21e-05	0.6374487439791362
5050000	19.42	19.54	2569	0.03057142857142857	6.2e-05	0.6358806848526001
5060000	19.39	19.54	2574	0.030399999999999996	6.19e-05	0.6383097608884175
5070000	19.38	19.54	2580	0.030228571428571424	6.180000000000001e-05	0.6366966406504313
5080000	19.36	19.54	2585	0.03005714285714285	6.170000000000001e-05	0.6354449232419331
5090000	19.31	19.54	2590	0.02988571428571428	6.16e-05	0.6405214468638102
5100000	19.3	19.54	2595	0.029714285714285707	6.15e-05	0.6373160640398662
5110000	19.26	19.54	2600	0.02954285714285715	6.14e-05	0.6380165855089823
5120000	19.28	19.54	2605	0.029371428571428562	6.13e-05	0.6350822925567627
5130000	19.25	19.54	2610	0.029200000000000004	6.12e-05	0.6369847615559896
5140000	19.26	19.54	2616	0.029028571428571417	6.11e-05	0.6355247696240743
5150000	19.29	19.54	2622	0.02885714285714286	6.1e-05	0.6370060602823894
5160000	19.33	19.54	2627	0.028685714285714287	6.09e-05	0.6357322057088216
5170000	19.33	19.54	2633	0.028514285714285714	6.08e-05	0.6373390793800354
5180000	19.33	19.54	2638	0.028342857142857142	6.07e-05	0.6358617703119914
5190000	19.32	19.54	2644	0.02817142857142857	6.06e-05	0.6320718765258789
5200000	19.31	19.54	2649	0.027999999999999997	6.05e-05	0.6353257497151693
5210000	19.37	19.54	2655	0.027828571428571425	6.04e-05	0.6351715882619222
5220000	19.42	19.54	2660	0.027657142857142852	6.03e-05	0.6363053838411967
5230000	19.47	19.54	2666	0.02748571428571428	6.02e-05	0.6386138002077738
5240000	19.53	19.55	2672	0.02731428571428572	6.0100000000000004e-05	0.6409301280975341
5250000	19.59	19.59	2677	0.027142857142857135	6e-05	0.6392056425412496
5260000	19.64	19.64	2683	0.026971428571428577	5.99e-05	0.6378951470057169
5270000	19.7	19.71	2689	0.02679999999999999	5.9800000000000003e-05	0.637666380405426
5280000	19.75	19.75	2694	0.026628571428571432	5.97e-05	0.6348759293556213
5290000	19.84	19.84	2700	0.026457142857142846	5.96e-05	0.6364144643147787
5300000	19.93	19.93	2706	0.026285714285714287	5.95e-05	0.6362176775932312
5310000	19.95	19.96	2711	0.0261142857142857	5.94e-05	0.6372022668520609
5320000	19.99	19.99	2717	0.025942857142857143	5.9300000000000005e-05	0.6332635283470154
5330000	19.99	20.0	2723	0.02577142857142857	5.92e-05	0.6401312748591105
5340000	19.94	20.0	2728	0.025599999999999998	5.910000000000001e-05	0.6389498313268026
5350000	19.98	20.0	2734	0.025428571428571425	5.9000000000000004e-05	0.6385361830393473
5360000	19.95	20.0	2739	0.025257142857142853	5.89e-05	0.6341043750445048
5370000	19.96	20.0	2744	0.02508571428571428	5.8800000000000006e-05	0.6393818219502767
5380000	19.96	20.0	2750	0.024914285714285708	5.8700000000000004e-05	0.6385643402735393
5390000	19.92	20.0	2755	0.02474285714285715	5.860000000000001e-05	0.6381971677144368
5400000	19.94	20.0	2761	0.024571428571428564	5.8500000000000006e-05	0.6365062236785889
5410000	19.94	20.0	2767	0.024400000000000005	5.84e-05	0.6398046731948852
5420000	19.92	20.0	2773	0.02422857142857142	5.830000000000001e-05	0.6383653998374939
5430000	19.86	20.0	2778	0.02405714285714286	5.8200000000000005e-05	0.6364473621050517
5440000	19.9	20.0	2784	0.023885714285714274	5.81e-05	0.638491674264272
5450000	19.94	20.0	2790	0.023714285714285716	5.800000000000001e-05	0.6364087740580241
5460000	19.96	20.0	2796	0.02354285714285713	5.7900000000000005e-05	0.6390109260876974
5470000	19.99	20.0	2801	0.02337142857142857	5.78e-05	0.6393038551012675
5480000	19.97	20.0	2807	0.0232	5.7700000000000007e-05	0.6362483501434326
5490000	19.97	20.0	2813	0.023028571428571426	5.7600000000000004e-05	0.6365162134170532
5500000	19.95	20.0	2818	0.022857142857142854	5.75e-05	0.6365722934405009
5510000	19.97	20.0	2824	0.02268571428571428	5.7400000000000006e-05	0.6374362230300903
5520000	20.0	20.0	2830	0.02251428571428571	5.7300000000000004e-05	0.6390318115552266
5530000	20.05	20.05	2836	0.022342857142857137	5.72e-05	0.6373636682828268
5540000	20.03	20.06	2841	0.022171428571428564	5.7100000000000006e-05	0.639949909845988
5550000	20.03	20.06	2847	0.021999999999999992	5.7e-05	0.6402021328608195
5560000	20.11	20.11	2853	0.021828571428571433	5.69e-05	0.637643551826477
5570000	20.12	20.13	2859	0.021657142857142847	5.6800000000000005e-05	0.635486360390981
5580000	20.14	20.14	2864	0.02148571428571429	5.67e-05	0.6365479429562887
5590000	20.16	20.16	2870	0.021314285714285702	5.66e-05	0.6350089748700459
5600000	20.27	20.27	2876	0.021142857142857144	5.6500000000000005e-05	0.6368122299512228
5610000	20.23	20.28	2881	0.02097142857142857	5.64e-05	0.6392058968544007
5620000	20.25	20.28	2887	0.0208	5.63e-05	0.6392003297805786
5630000	20.25	20.28	2892	0.020628571428571427	5.6200000000000004e-05	0.6382935007413229
5640000	20.26	20.28	2898	0.020457142857142854	5.61e-05	0.6430427273114522
5650000	20.24	20.28	2904	0.020285714285714282	5.6e-05	0.6406236290931702
5660000	20.28	20.3	2910	0.02011428571428571	5.5900000000000004e-05	0.6414178133010864
5670000	20.32	20.32	2916	0.019942857142857137	5.58e-05	0.6398567159970602
5680000	20.31	20.32	2922	0.019771428571428565	5.5700000000000005e-05	0.637621792157491
5690000	20.32	20.33	2928	0.019599999999999992	5.56e-05	0.6421535174051921
5700000	20.33	20.33	2934	0.01942857142857142	5.55e-05	0.6392349282900492
5710000	20.31	20.33	2939	0.019257142857142848	5.5400000000000005e-05	0.6427524010340373
5720000	20.32	20.33	2945	0.019085714285714275	5.53e-05	0.6413954218228658
5730000	20.3	20.33	2951	0.018914285714285717	5.52e-05	0.639039421081543
5740000	20.27	20.33	2956	0.018742857142857144	5.5100000000000004e-05	0.6374933441480001
5750000	20.29	20.33	2962	0.018571428571428572	5.5e-05	0.6410319010416666
5760000	20.25	20.33	2968	0.0184	5.49e-05	0.6377236406008403
5770000	20.24	20.33	2973	0.018228571428571427	5.4800000000000004e-05	0.6425344189008076
5780000	20.25	20.33	2979	0.018057142857142855	5.47e-05	0.6401340206464131
5790000	20.21	20.33	2984	0.017885714285714283	5.46e-05	0.6372591376304626
5800000	20.19	20.33	2990	0.01771428571428571	5.45e-05	0.6368521213531494
5810000	20.2	20.33	2995	0.017542857142857138	5.44e-05	0.6409579515457153
5820000	20.2	20.33	3001	0.017371428571428565	5.43e-05	0.6641367157300313
5830000	20.19	20.33	3007	0.017199999999999993	5.42e-05	0.6394476811091105
5840000	20.2	20.33	3012	0.01702857142857142	5.41e-05	0.6403223156929017
5850000	20.21	20.33	3018	0.01685714285714285	5.4e-05	0.6418301741282145
5860000	20.24	20.33	3024	0.016685714285714276	5.39e-05	0.6412184476852417
5870000	20.27	20.33	3030	0.016514285714285717	5.38e-05	0.64226287206014
5880000	20.27	20.33	3036	0.01634285714285713	5.37e-05	0.6426153739293416
5890000	20.29	20.33	3042	0.016171428571428573	5.36e-05	0.6387892643610636
5900000	20.29	20.33	3048	0.016	5.35e-05	0.6390708645184835
5910000	20.32	20.33	3053	0.015828571428571428	5.34e-05	0.6382332007090251
5920000	20.37	20.37	3059	0.015657142857142856	5.33e-05	0.6382803360621134
5930000	20.43	20.43	3065	0.015485714285714283	5.32e-05	0.6409889022509258
5940000	20.42	20.43	3071	0.01531428571428571	5.31e-05	0.6379661599795023
5950000	20.41	20.44	3077	0.015142857142857138	5.300000000000001e-05	0.6417087475458781
5960000	20.39	20.44	3082	0.014971428571428566	5.2900000000000005e-05	0.6373971978823344
5970000	20.42	20.44	3087	0.014799999999999994	5.28e-05	0.6415228088696797
5980000	20.41	20.44	3093	0.014628571428571421	5.270000000000001e-05	0.6391393542289734
5990000	20.39	20.44	3099	0.014457142857142849	5.2600000000000005e-05	0.6424235701560974
6000000	20.4	20.44	3104	0.01428571428571429	5.25e-05	0.6426299333572387
6010000	20.36	20.44	3110	0.014114285714285704	5.2400000000000007e-05	0.6392178018887837
6020000	20.37	20.44	3116	0.013942857142857146	5.2300000000000004e-05	0.6384079257647196
6030000	20.31	20.44	3121	0.01377142857142856	5.22e-05	0.6414641976356507
6040000	20.31	20.44	3127	0.013600000000000001	5.2100000000000006e-05	0.64129452308019
6050000	20.32	20.44	3133	0.013428571428571429	5.2000000000000004e-05	0.6409314433733623
6060000	20.35	20.44	3139	0.013257142857142856	5.19e-05	0.6411802291870117
6070000	20.38	20.44	3145	0.013085714285714284	5.1800000000000005e-05	0.6417010267575581
6080000	20.4	20.44	3151	0.012914285714285711	5.17e-05	0.6405702511469523
6090000	20.38	20.44	3157	0.012742857142857139	5.16e-05	0.6415423313776653
6100000	20.34	20.44	3163	0.012571428571428567	5.1500000000000005e-05	0.6428654392560323
6110000	20.37	20.44	3168	0.012399999999999994	5.14e-05	0.6405459523200989
6120000	20.38	20.44	3174	0.012228571428571422	5.130000000000001e-05	0.6395983974138896
6130000	20.4	20.44	3180	0.012057142857142863	5.1200000000000004e-05	0.636716115474701
6140000	20.46	20.46	3186	0.011885714285714277	5.11e-05	0.6424008687337239
6150000	20.54	20.54	3192	0.011714285714285719	5.1000000000000006e-05	0.6413762132326762
